2026-01-13 13:54:44,715 [main ] INFO  Constant - Copying default configuration to D:\NetShieldAI\Services\temp_zap_instances\user_DivyaViradiya_1_26174\config.xml
2026-01-13 13:54:45,005 [main ] INFO  Constant - Creating directory D:\NetShieldAI\Services\temp_zap_instances\user_DivyaViradiya_1_26174\session
2026-01-13 13:54:45,006 [main ] INFO  Constant - Creating directory D:\NetShieldAI\Services\temp_zap_instances\user_DivyaViradiya_1_26174\dirbuster
2026-01-13 13:54:45,007 [main ] INFO  Constant - Creating directory D:\NetShieldAI\Services\temp_zap_instances\user_DivyaViradiya_1_26174\fuzzers
2026-01-13 13:54:45,008 [main ] INFO  Constant - Creating directory D:\NetShieldAI\Services\temp_zap_instances\user_DivyaViradiya_1_26174\plugin
2026-01-13 13:54:45,153 [main ] INFO  DaemonBootstrap - ZAP 2.17.0 started 13/01/2026, 13:54:45 with home: D:\NetShieldAI\Services\temp_zap_instances\user_DivyaViradiya_1_26174\ cores: 12 maxMemory: 512 MB
2026-01-13 13:54:45,212 [main ] INFO  AbstractParam - Setting config api.disablekey = true was null
2026-01-13 13:54:45,213 [main ] INFO  AbstractParam - Setting config api.addrs.addr.name = .* was null
2026-01-13 13:54:45,214 [main ] INFO  AbstractParam - Setting config api.addrs.addr.regex = true was null
2026-01-13 13:55:01,209 [ZAP-daemon] INFO  ExtensionFactory - Installed add-ons: [[id=alertFilters, version=26.0.0], [id=ascanrules, version=78.0.0], [id=authhelper, version=0.34.0], [id=automation, version=0.58.0], [id=bruteforce, version=20.0.0], [id=callhome, version=0.20.0], [id=client, version=0.20.0], [id=commonlib, version=1.39.0], [id=database, version=0.9.0], [id=diff, version=18.0.0], [id=directorylistv1, version=9.0.0], [id=domxss, version=23.0.0], [id=encoder, version=1.8.0], [id=exim, version=0.16.0], [id=formhandler, version=6.8.0], [id=fuzz, version=13.16.0], [id=gettingStarted, version=20.0.0], [id=graaljs, version=0.12.0], [id=graphql, version=0.29.0], [id=help, version=22.0.0], [id=hud, version=0.19.0], [id=insights, version=0.0.1], [id=invoke, version=17.0.0], [id=network, version=0.25.0], [id=oast, version=0.24.0], [id=onlineMenu, version=15.0.0], [id=openapi, version=48.0.0], [id=postman, version=0.9.0], [id=pscan, version=0.6.0], [id=pscanrules, version=70.0.0], [id=quickstart, version=53.0.0], [id=replacer, version=21.0.0], [id=reports, version=0.43.0], [id=requester, version=7.9.0], [id=retest, version=0.11.0], [id=retire, version=0.52.0], [id=reveal, version=10.0.0], [id=scanpolicies, version=0.7.0], [id=scripts, version=45.17.0], [id=selenium, version=15.43.0], [id=sequence, version=9.0.0], [id=soap, version=29.0.0], [id=spider, version=0.18.0], [id=spiderAjax, version=23.29.0], [id=tips, version=16.0.0], [id=webdriverwindows, version=170.0.0], [id=websocket, version=35.0.0], [id=zest, version=48.11.0]]
2026-01-13 13:55:01,212 [ZAP-daemon] INFO  ExtensionFactory - Loading extensions
2026-01-13 13:55:02,041 [ZAP-daemon] INFO  TlsUtils - Using supported SSL/TLS protocols: [TLSv1.2, TLSv1.3]
2026-01-13 13:55:02,616 [ZAP-daemon] INFO  ExtensionFactory - Extensions loaded
2026-01-13 13:55:03,180 [ZAP-daemon] INFO  FlywayExecutor - Database: jdbc:hsqldb:file:D:/NetShieldAI/Services/temp_zap_instances/user_DivyaViradiya_1_26174/session/untitled1 (HSQL Database Engine 2.7)
2026-01-13 13:55:03,306 [ZAP-daemon] INFO  JdbcTableSchemaHistory - Schema history table "PUBLIC"."AUTHHELPER_FLYWAY_SCHEMA_HISTORY" does not exist yet
2026-01-13 13:55:03,316 [ZAP-daemon] INFO  DbValidate - Successfully validated 6 migrations (execution time 00:00.031s)
2026-01-13 13:55:03,337 [ZAP-daemon] INFO  JdbcTableSchemaHistory - Creating Schema History table "PUBLIC"."AUTHHELPER_FLYWAY_SCHEMA_HISTORY" with baseline ...
2026-01-13 13:55:03,406 [ZAP-daemon] INFO  DbBaseline - Successfully baselined schema with version: 0
2026-01-13 13:55:03,433 [ZAP-daemon] INFO  DbMigrate - Current version of schema "PUBLIC": 0
2026-01-13 13:55:03,455 [ZAP-daemon] INFO  DbMigrate - Migrating schema "PUBLIC" to version "1 - Create tables"
2026-01-13 13:55:03,485 [ZAP-daemon] INFO  DbMigrate - Migrating schema "PUBLIC" to version "2 - Create storage tables"
2026-01-13 13:55:03,498 [ZAP-daemon] INFO  DbMigrate - Migrating schema "PUBLIC" to version "3 - Improve diags"
2026-01-13 13:55:03,513 [ZAP-daemon] INFO  DbMigrate - Migrating schema "PUBLIC" to version "4 - Web element selector"
2026-01-13 13:55:03,529 [ZAP-daemon] INFO  DbMigrate - Migrating schema "PUBLIC" to version "5 - Af plan"
2026-01-13 13:55:03,538 [ZAP-daemon] INFO  DbMigrate - Migrating schema "PUBLIC" to version "6 - Auth report data"
2026-01-13 13:55:03,557 [ZAP-daemon] INFO  DbMigrate - Successfully applied 6 migrations to schema "PUBLIC", now at version v6 (execution time 00:00.024s)
2026-01-13 13:55:06,703 [ZAP-daemon] INFO  ExtensionLoader - Initializing Auto-update Extension - Allows ZAP to check for updates
2026-01-13 13:55:06,708 [ZAP-daemon] INFO  ExtensionLoader - Initializing Options Extension - Options Extension
2026-01-13 13:55:06,708 [ZAP-daemon] INFO  ExtensionLoader - Initializing Edit Menu Extension - Edit Menu Extension
2026-01-13 13:55:06,709 [ZAP-daemon] INFO  ExtensionLoader - Initializing API Extension - Provides a rest based API for controlling and accessing ZAP
2026-01-13 13:55:06,720 [ZAP-daemon] INFO  ExtensionLoader - Initializing History Extension - History Extension
2026-01-13 13:55:06,722 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionReveal - Show hidden fields and enable disabled fields
2026-01-13 13:55:06,723 [ZAP-daemon] INFO  ExtensionLoader - Initializing Search Extension - Search messages for strings and regular expressions
2026-01-13 13:55:06,724 [ZAP-daemon] INFO  ExtensionLoader - Initializing Breakpoint Extension - Allows you to intercept and modify requests and responses
2026-01-13 13:55:06,728 [ZAP-daemon] INFO  ExtensionLoader - Initializing Passive Scan Extension - Passive scanner
2026-01-13 13:55:06,728 [ZAP-daemon] INFO  ExtensionLoader - Initializing Alerts Extension - Allows you to view and manage alerts
2026-01-13 13:55:06,731 [ZAP-daemon] INFO  ExtensionLoader - Initializing Active Scan Extension - Active scanner, heavily based on the original Paros active scanner, but with additional tests added
2026-01-13 13:55:06,743 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionSequence - ExtensionSequence
2026-01-13 13:55:06,743 [ZAP-daemon] INFO  ExtensionLoader - Initializing Standard Menus Extension - A set of common popup menus for miscellaneous tasks
2026-01-13 13:55:06,743 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionBruteForce - Forced browsing of files and directories using code from the OWASP DirBuster tool
2026-01-13 13:55:06,746 [ZAP-daemon] INFO  ExtensionLoader - Initializing Compare Extension - Compares 2 sessions and generates an HTML file showing the differences
2026-01-13 13:55:06,746 [ZAP-daemon] INFO  ExtensionLoader - Initializing ExtensionInvoke - Invoke external applications passing context related information such as URLs and parameters
